Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,scam,username,age,gender,location,ethnicity,occupation,marital_status,children,religion,sexual_orientation,sex,description,age_bin,description_set,description_stem,description_stem_set,tokenized,padded,vectors
41806,41806,41806,41807,41807,0,g73,49.0,male,,,,separated,1-2 living elsewhere,spiritual,straight,male,6ft 200 lbs brown hair blue eyes kinda muscular,41-50,"{'200', 'lbs', '6ft', 'kinda', 'blue', 'brown', 'hair', 'muscular', 'eyes'}",6ft 200 lb brown hair blue eye kinda muscular,"{'200', 'kinda', '6ft', 'blue', 'hair', 'brown', 'muscular', 'eye', 'lb'}","['6ft', '200', 'lbs', 'brown', 'hair', 'blue', 'eyes', 'kinda', 'muscular']","['6ft', '200', 'lbs', 'brown', 'hair', 'blue', 'eyes', 'kinda', 'muscular', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[ 0.2646183  -0.11624893  0.40922183  0.36335334  0.05096078 -0.3711198
 -0.01841003  0.63049215 -0.09357242 -0.45008388 -0.2896494  -0.7984964
 -0.20113897  0.11339121  0.24712855 -0.04256668 -0.08498333 -0.17813852
 -0.47781903 -0.6741714   0.03110389  0.4238962   0.25286335 -0.11999527
  0.43332356 -0.43812147  0.04996679 -0.21972358 -0.92135304  0.1559385
  0.5798816  -0.13890547  0.06287188 -0.15769963 -0.53197235  0.36814803
  0.25436693 -0.04524182  0.03739465 -0.39225304 -0.18556723  0.16226344
 -0.7962154   0.22738181  0.43803558  0.00768246  0.2095484   0.38058528
 -0.13721064  0.59297377 -0.03613364 -0.6767546  -0.40281087 -0.11704983
 -0.54440004 -0.07811613  0.38106462 -0.16548155 -0.33556548 -0.15782364
  0.05480931  0.38880333  0.30186477 -0.63210815 -0.7975858   0.32047254
  0.16118102  0.25342596 -0.34555796  0.4100932  -0.40961975  0.39606002
  0.16809352 -0.10975739  0.23174106 -0.10344499 -0.28465092  0.16660282
 -0.69432616 -0.28919646  0.4212972  -0.17075735 -0.48541656  0.8873837
 -0.192738    0.30914566  0.13686112 -0.03082966  0.07125878  0.3910856
 -0.04656924  0.3449837   0.45083168 -0.01887248  1.3321503   0.12155993
 -0.09663308 -0.7605554  -0.20888753 -0.13176844]"
42056,42056,42056,42057,42057,0,seth5575,43.0,male,,white,cook,divorced,want children,christian,straight,male,6-2 hazel eyes brown hair tattoo on left hip 228,41-50,"{'hip', 'tattoo', 'left', '228', 'brown', 'hair', '62', 'eyes', 'hazel'}",62 hazel eye brown hair tattoo left hip 228,"{'hip', 'tattoo', 'left', '228', 'brown', 'hair', '62', 'hazel', 'eye'}","['6-2', 'hazel', 'eyes', 'brown', 'hair', 'tattoo', 'on', 'left', 'hip', '228']","['6-2', 'hazel', 'eyes', 'brown', 'hair', 'tattoo', 'on', 'left', 'hip', '228', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[ 0.32014996  0.09127371  0.17957363  0.20517388  0.19159395 -0.34764153
 -0.08754206  0.5631611  -0.193707   -0.34288758 -0.2744363  -0.7400881
 -0.362802    0.14722383  0.05181033 -0.25716838 -0.17516929 -0.27009785
 -0.40247542 -0.38025457 -0.00183494  0.26049107  0.25741547 -0.08615164
  0.34557325 -0.38532907  0.00683091 -0.24975982 -0.7327974   0.23931205
  0.39441976  0.11214741  0.18298951 -0.10516974 -0.42238212  0.24797721
  0.20083308 -0.03597992 -0.20053968 -0.30423808 -0.07623336  0.18123485
 -0.622152    0.12697878  0.10070714 -0.24828216  0.11284659  0.5157841
 -0.08081315  0.38643393 -0.02378311 -0.59100807 -0.18707891 -0.41939148
 -0.39808154 -0.05690108  0.24757841 -0.22147533 -0.19104476 -0.04560342
 -0.24892882  0.3395121   0.28735983 -0.594917   -0.5196606   0.01034094
  0.48396388  0.13909662 -0.3213371   0.24457017 -0.1982625   0.27110377
  0.12279753 -0.00991107  0.204089   -0.26201004  0.02279785 -0.23737948
 -0.59445643 -0.14649193  0.38584256 -0.21083555 -0.16441105  0.69240415
 -0.10056206  0.29161853  0.03718198 -0.25620815 -0.03353655  0.3230453
  0.05153645  0.24347818  0.40215284 -0.08752288  0.9796294   0.08604713
  0.09807406 -0.5910112  -0.00800683  0.15703782]"
23956,23956,23956,23956,23956,0,jaco,50.0,male,,white,government,divorced,no children,christian,straight,male,"blue eyes black hair1,8cm.like hiking music dancing movies",51-60,"{'hiking', 'blue', 'dancing', 'music', 'eyes', 'movies', 'hair18cmlike', 'black'}",blue eye black hair18cmlik hike music danc movi,"{'movi', 'danc', 'hike', 'blue', 'eye', 'music', 'hair18cmlik', 'black'}","['blue', 'eyes', 'black', 'hair1,8cm.like', 'hiking', 'music', 'dancing', 'movies']","['blue', 'eyes', 'black', 'hair1,8cm.like', 'hiking', 'music', 'dancing', 'movies', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[-0.20303264  0.5074226  -0.4511016   1.5733788   0.13245545 -0.29632226
  0.2747092   1.6168911   0.43058765 -0.23925585 -0.6113349  -0.75556284
 -0.4905478   0.84531057  0.00458074 -0.37888438  0.86860454  0.03348473
 -0.8418089  -0.5308241   0.49034837  0.9870836   0.14923534 -0.71936697
  0.8065371  -0.06116875 -1.0637548  -0.6758605  -0.9885846   0.66508675
 -0.18072128 -0.7920319   0.44788033 -0.24305598 -0.23861158  0.7262363
  0.46439222  0.33073246  0.68196845 -0.4179951   0.20147412 -0.12164994
 -0.6989234   0.13663414  0.72115755 -0.14861397 -0.52173114  0.75594175
  0.52305573  0.6575295  -0.53648055 -0.49525103 -0.20240434 -0.4186775
 -0.5718941   0.18186635  0.9334379   0.1357498  -0.1864537   0.4254705
 -0.07883915  0.64060926 -0.11344703 -0.4619763  -0.2901339   0.00487826
  0.33152056  1.3379536  -0.5440893   0.6351961  -0.48999062  0.66832155
  0.251789   -0.916424   -0.36145318  0.12960313 -0.00896125  0.43999073
 -1.2253546  -1.5540751  -0.688043   -0.4196797  -0.02882121  1.1600252
 -0.23357266 -0.6620505   0.51167524 -0.32541096  0.07782666  0.18802235
 -0.19034205  0.66775584  0.48171198  0.26324046  1.4160194   0.606837
 -0.41605377 -0.35663325  0.08523403  1.2091434 ]"
42167,42167,42167,42168,42168,0,kcmnica,68.0,male,,white,nurse,divorced,1-2 living elsewhere,atheist,straight,male,"5'9"" 170lbs brown hair and eyes",61-70,"{'5', '170lbs', 'brown', 'hair', 'eyes', '9'}",5 9 170lb brown hair eye,"{'5', '170lb', 'brown', 'hair', 'eye', '9'}","['5', ""'"", '9', ""''"", '170lbs', 'brown', 'hair', 'and', 'eyes']","['5', ""'"", '9', ""''"", '170lbs', 'brown', 'hair', 'and', 'eyes', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[ 0.52543426 -0.20159969  0.39067832  0.2528323   0.0405748  -0.3626721
 -0.141695    0.59393096 -0.13259394 -0.56767786 -0.35915825 -0.7124665
 -0.33386445 -0.09609909  0.4341795   0.13574716 -0.22046837 -0.14456935
 -0.70020044 -0.7737371   0.13347071  0.370211    0.3487472  -0.14463058
  0.44083846 -0.48857248  0.17001265 -0.39553106 -0.9681014   0.14635576
  0.85952735 -0.31025836 -0.14334625 -0.48077875 -0.5213709   0.3813631
  0.5822864   0.02556097  0.04623177 -0.20671448 -0.11435477  0.18393926
 -0.9226211   0.27054855  0.58511275 -0.04039893  0.39054772  0.18394515
 -0.2990302   0.6566155   0.15724297 -0.95759743 -0.4063755  -0.3370268
 -0.60984874  0.07113963  0.5567169  -0.14828238 -0.2773142   0.02155058
  0.07112166  0.43831682  0.41828933 -0.6818092  -0.80352944  0.39194372
  0.21578628  0.13248125 -0.46000734  0.4395079  -0.43583715  0.37864214
  0.19716024 -0.15393898  0.30979243 -0.17124061 -0.501112    0.05317388
 -0.8217984  -0.07150348  0.4382765  -0.17282495 -0.50002444  0.9908761
 -0.10132858  0.27512747  0.10509717 -0.19149137  0.10393655  0.5218524
 -0.04878755  0.39222753  0.5279329  -0.0528622   1.5654149   0.24118344
 -0.15932292 -0.9151956  -0.35644245 -0.24946067]"
43384,43384,43384,43385,43385,0,,26.0,male,,black,,single,no children,spiritual,straight,male,college football player studying criminal justice,21-30,"{'criminal', 'college', 'football', 'studying', 'player', 'justice'}",colleg footbal player studi crimin justic,"{'justic', 'player', 'studi', 'crimin', 'footbal', 'colleg'}","['college', 'football', 'player', 'studying', 'criminal', 'justice']","['college', 'football', 'player', 'studying', 'criminal', 'justice', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[-0.1401991   0.3329511  -0.00434755  0.3068587   0.1610788  -0.18074816
  0.15454534  0.68850785 -0.02047933 -0.36254254 -0.23791035 -0.3943123
 -0.17368121 -0.00352862 -0.01032952 -0.18364365  0.1531742   0.01918578
 -0.49275693 -0.5612997   0.11386845  0.23394646  0.33484635 -0.21565597
  0.25840387 -0.0602186  -0.23300284 -0.36945143 -0.31258607  0.16553882
  0.03401636 -0.13842379  0.06296206 -0.35582113 -0.212856    0.29340506
  0.17409836  0.04780497  0.16494577 -0.27300504  0.34152058 -0.09638727
 -0.24804866 -0.09214044  0.40707555 -0.12639597 -0.12185511  0.25051314
  0.09230595  0.3256648  -0.14344579 -0.40910617 -0.23722814 -0.2176242
 -0.5017669   0.05353001  0.15665135  0.03336098 -0.2268456   0.19934966
  0.03569245  0.2916579   0.07310892 -0.23137619 -0.17332126  0.02288618
  0.24111687  0.42675433 -0.3792877   0.35113183 -0.16196565  0.37917086
  0.18631339 -0.09532837  0.05008507 -0.04682374  0.05485858  0.150614
 -0.42737997 -0.28567094 -0.25402567 -0.13301711 -0.20325784  0.48615885
 -0.0808998  -0.33168647  0.08427613 -0.05308697  0.09012263  0.05318777
 -0.08025721  0.17627072  0.30949295  0.19425578  0.6766731   0.28131127
 -0.00882091 -0.36646888 -0.03854514  0.29221964]"
6625,6625,6625,6625,6625,0,pablo138,39.0,male,,,,single,1-2 living elsewhere,other,straight,male,"sport
vegetarian
music
book's
traveling",31-40,"{'sport', 'music', 'books', 'traveling', 'vegetarian'}",sport vegetarian music book travel,"{'travel', 'sport', 'music', 'book', 'vegetarian'}","['sport', 'vegetarian', 'music', ""book's"", 'traveling']","['sport', 'vegetarian', 'music', ""book's"", 'traveling', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[-0.54302204  0.5801574  -0.530595    1.4164006   0.15179522 -0.13021877
  0.53779477  1.1414568   0.52428424  0.07425869 -0.51052225 -0.03222559
 -0.5125326   0.6823861   0.00881932 -0.34565133  0.9623011   0.2766535
 -0.85525686 -0.1212609   0.43557397  0.5614404   0.35650784 -0.58779037
  0.30946857  0.35905042 -1.2449678  -0.40948486 -0.6245001   0.52096045
 -0.48882294 -1.0216914   0.0935181  -0.26759392  0.18377665  0.35032767
  0.43144888  0.5856052   0.792995   -0.19355181  0.46818048 -0.2146107
 -0.28648844  0.19878219  0.48059803 -0.29736438 -0.67796797  0.29059514
  0.6849899   0.40809625 -0.22022605 -0.43838325  0.21714541 -0.47117263
 -0.38881677  0.4317065   0.9352887   0.30917025  0.15025792  0.54937965
 -0.07963844  0.21044788 -0.19726594  0.03776478  0.32406798 -0.01624768
  0.34628886  1.2305601  -0.4479952   0.5779103  -0.08828659  0.21868765
  0.3874964  -0.83386487 -0.3805224   0.14533225 -0.11398298  0.58488226
 -0.73965263 -1.3470885  -1.0020812  -0.01474462  0.30363125  0.5336406
 -0.18198094 -1.019421    0.61861926 -0.38312033 -0.09362651  0.02472689
 -0.13157102  0.47324508  0.33737463 -0.04784004  0.69712895  0.5720097
 -0.4332313   0.06927257 -0.19690451  1.3838766 ]"
18346,18346,18346,18346,18346,0,logan22,37.0,male,,white,lab tech,single,no children,spiritual,straight,male,"sports,movies,shopping malls.restraunts.camping .nature trails,walking",31-40,"{'shopping', 'trails', 'mallsrestrauntscamping', 'nature', 'sports', 'walking', 'movies'}",sport movi shop mallsrestrauntscamp natur trail walk,"{'shop', 'movi', 'sport', 'walk', 'natur', 'trail', 'mallsrestrauntscamp'}","['sports', ',', 'movies', ',', 'shopping', 'malls.restraunts.camping', '.nature', 'trails', ',', 'walking']","['sports', ',', 'movies', ',', 'shopping', 'malls.restraunts.camping', '.nature', 'trails', ',', 'walking', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[-0.66813457  0.34542465 -0.6980148   1.1952448  -0.37385225 -0.16296445
  0.17627858  1.0088323   0.21354683  0.02342029 -0.18431449 -0.1302931
 -0.11834919  0.36738625  0.02846637 -0.13032708  0.72420895  0.14951754
 -0.47688884 -0.49374604  0.7959851   0.9392907   0.27927515 -0.29685095
  0.42644906  0.12606758 -0.6963784  -0.17523858 -0.32468304  0.7134511
 -0.6460918  -0.75925624  0.45655566 -0.640247    0.2716871   0.7551173
  0.22594051  0.33076686  0.7303132  -0.07458089  0.01762487 -0.01532688
 -0.3227074   0.279054    0.4867924   0.01870698 -0.5346776   0.37771574
  0.53251565 -0.06121502 -0.4125065   0.27095267 -0.45733595 -0.5843623
  0.2921794  -0.2490936   0.71213555  0.28044745 -0.25640434  0.43153897
 -0.21146505  0.38520226 -0.02652058 -0.3346716   0.04991177  0.03942929
  0.08014043  1.5186776  -0.52270555  0.19847544  0.09468795  0.7064764
  0.25603202 -0.38624716 -0.44187218  0.04919368 -0.01713353  0.06589263
 -1.0823945  -1.0205923  -0.95777684 -0.44346732  0.5857793   0.44820872
 -0.04520405 -0.92123985  0.6688419   0.09715738  0.2619696   0.35198784
  0.17602482  0.4701473   0.59787816 -0.27832538  0.6784002   0.705953
  0.06238661 -0.00204086  0.6351128   1.2202393 ]"
41875,41875,41875,41876,41876,0,heavyerin,54.0,male,,white,,divorced,no children,atheist,straight,male,m gusta musica rock heavy .punk .toco guitarra,51-60,"{'guitarra', 'gusta', 'toco', 'musica', 'punk', 'heavy', 'rock'}",gusta musica rock heavi punk toco guitarra,"{'guitarra', 'gusta', 'toco', 'musica', 'heavi', 'punk', 'rock'}","['m', 'gusta', 'musica', 'rock', 'heavy', '.punk', '.toco', 'guitarra']","['m', 'gusta', 'musica', 'rock', 'heavy', '.punk', '.toco', 'guitarra', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>', '<PAD>']","[-0.02819688  0.01990337  0.27001536  0.1315385   0.07072944  0.01687639
  0.00486862  0.5111119   0.04934695 -0.11486815 -0.049614   -0.02936333
 -0.24308474  0.02470002 -0.01574503  0.08862599  0.33997193  0.1500879
 -0.23635061 -0.5005454   0.03976519 -0.0343213   0.33464864 -0.33326808
  0.23389803  0.24160556 -0.2651862  -0.14572085 -0.13099718  0.10836392
 -0.17434667 -0.05072027  0.2725627  -0.38520885  0.13732159  0.24140416
  0.0273123  -0.22432227  0.26034188 -0.3613375  -0.09384747 -0.26012522
 -0.20741928 -0.00210559  0.5747801  -0.29937765 -0.08045342 -0.09671193
  0.09502029  0.18601336  0.00262393 -0.09346501 -0.10384358  0.27629235
 -0.3367356  -0.03239304 -0.0415021   0.10771489  0.01729036  0.05494899
  0.15934554 -0.0505186   0.15002985  0.16334689 -0.3180315   0.21571952
 -0.06702623  0.5304453  -0.15317483  0.35651043 -0.28608656  0.35665745
  0.08597671 -0.27706015 -0.01854127  0.00751651 -0.19033253  0.3736766
 -0.1912587  -0.12671043  0.06296622  0.02345971 -0.42453286  0.5808158
 -0.10272446 -0.17197238  0.3485065  -0.03841774 -0.06064701 -0.15377614
  0.06232357  0.04580893  0.01867124 -0.21745488  0.50522536  0.16102485
  0.10930718 -0.16058426  0.11425801 -0.11314831]"
